"","country","company_name","raw_place","norm_place","raw_pay","norm_pay","ratio_pay"
"160","Cameroon","Addax Petroleum Cam Ltd",14,0.7,3255402,0.00205958704315663,0.000110100667537907
"161","Cameroon","CAM IRON SA",15,0.75,5358592,0.00339020700139729,0.000181232473366818
"162","Cameroon","Cameroon Oil Transportation Company (COTCO) SA",16,0.8,13483392,0.00853050390120843,0.000456020626600116
"163","Cameroon","Perenco Cameroon",17,0.85,62033526,0.0392465957786227,0.00209803048051519
"164","Cameroon","Perenco Rio Del Rey",18,0.9,217187206,0.137407286540031,0.00734546957988379
"165","Cameroon","Addax Petroleum Cameroon Company",19,0.95,433456468,0.274233819744915,0.0146598934556848
"166","Cameroon","SNH-Fonctionnement",20,1,1580609089,1,0.0534576423481286
"167","Chad","",0,0,0,0,0
"168","Chad","Société Tchado-Japonaise pour les Recherches et l'Exploitation Minière",1,0.0555555555555556,405,2.39808352270298e-07,3.12744832320634e-08
"169","Chad","Chad Mining Services (CMS)",2,0.111111111111111,1896,1.12265836025799e-06,1.46410914093808e-07
"170","Chad","GPB Chad Minerals",3,0.166666666666667,3489,2.0659045458545e-06,2.69423881473257e-07
"171","Chad","United Hydrocarbon Chad",4,0.222222222222222,39835,2.35870758337959e-05,3.07609639394875e-06
"172","Chad","SCHL",5,0.277777777777778,93926,5.56154056675063e-05,7.25305459766613e-06
"173","Chad","Petra BV",6,0.333333333333333,198093,0.000117294705990815,1.52969289058991e-05
"174","Chad","TCA International (GTI)",7,0.388888888888889,465454,0.0002756043377719,3.59427983167823e-05
"175","Chad","OPIC",8,0.444444444444444,898582,0.000532067824196911,6.93893523250221e-05
"176","Chad","SRN",9,0.5,2195872,0.0013002183854728,0.00016956731368829
"177","Chad","SOTEC",10,0.555555555555556,5494712,0.00325352550844404,0.000424306860022265
"178","Chad","COTCO",11,0.611111111111111,9284450,0.00549750285490363,0.000716954014429458
"179","Chad","TOTCO",12,0.666666666666667,20635534,0.0122186997697721,0.00159349546189549
"180","Chad","CNPCI",13,0.722222222222222,34789743,0.02059968134503,0.00268649687432418
"181","Chad","Caracal Energy",14,0.777777777777778,137361138,0.0813341930117359,0.0106071570546127
"182","Chad","Chevron Petroleum Chad Company",15,0.833333333333333,484992614,0.287173529942234,0.037451588578315
"183","Chad","SHT",16,0.888888888888889,862369015,0.510625413669408,0.0665929513567123
"184","Chad","Esso E&P Chad",17,0.944444444444444,1250284563,0.740317730671654,0.0965481570391387
"185","Chad","Petronas Carigali",18,1,1688848600,1,0.130414486968379
"186","Colombia","",0,0,0,0,0
"187","Colombia","Minas Paz del Rio S.A",1,0.0555555555555556,4719636,0.00026196023848222,1.24138263471215e-05
"188","Colombia","Canacol",2,0.111111111111111,17439808,0.000967984874842916,4.58710688788586e-05
"189","Colombia","Mineros S.A.",3,0.166666666666667,36364368,0.00201837991606454,9.5647407887986e-05
"190","Colombia","Perenco",4,0.222222222222222,88660248,0.00492102774662553,0.000233198687899814
"191","Colombia","Parex Resources Ltda Sucursal",5,0.277777777777778,158997327,0.00882504025712056,0.000418202845947123
"192","Colombia","Cerro Matoso S.A.",6,0.333333333333333,256980204,0.0142635142890362,0.000675922386197551
"193","Colombia","Cepsa Colombia S.A.",7,0.388888888888889,355163189,0.0197130951816084,0.000934168260674319
"194","Colombia","Mansarovar Energy Colombia Ltd",8,0.444444444444444,485722847,0.0269597216472589,0.00127757290509003
"195","Colombia","Equión Energía Limited",9,0.5,624205459,0.0346461063737846,0.00164181690557307
"196","Colombia","Hocol S.A.",10,0.555555555555556,780790264,0.043337241211406,0.00205367421360867
"197","Colombia","Chevron Petroleum Company",11,0.611111111111111,940203853,0.0521853858123342,0.00247297193301275
"198","Colombia","Grupo Prodeco (Glencore)",12,0.666666666666667,1153619583,0.0640308831190453,0.00303430882678256
"199","Colombia","Gran Tierra",13,0.722222222222222,1373948101,0.0762600700986586,0.00361382808669384
"200","Colombia","Occidental",14,0.777777777777778,1660904762,0.0921874075775704,0.00436859607278511
"201","Colombia","Cerrejón",15,0.833333333333333,2046969502,0.113615672672585,0.00538404316258326
"202","Colombia","Drummond",16,0.888888888888889,2482634564,0.137796970454849,0.00652995153881735
"203","Colombia","Pacific",17,0.944444444444444,2958292670,0.164198055386772,0.00778105165087784
"204","Colombia","Ecopetrol S.A.",18,1,18016612091,1,0.0473882082985052
"205","Côte d'Ivoire","",0,0,0,0,0
"206","Côte d'Ivoire","VITOL  Côte d'Ivoire",1,0.0434782608695652,17,3.40947584028071e-08,5.43753142853e-10
"207","Côte d'Ivoire","TULLOW OIL",2,0.0869565217391304,192,3.85070212549351e-07,6.14121196633976e-09
"208","Côte d'Ivoire","LUKOIL",3,0.130434782608696,965,1.93537893286523e-06,3.08659872266556e-08
"209","Côte d'Ivoire","CLUFF GOLD (WEST AFRICA)",4,0.173913043478261,2790,5.59555152610776e-06,8.92394863858747e-08
"210","Côte d'Ivoire","Pan Atlantic (ex Vanco)",5,0.217391304347826,5016,1.00599593028518e-05,1.60439162620626e-07
"211","Côte d'Ivoire","AGBAOU GOLD OPERATIONS",6,0.260869565217391,8399,1.68448162250104e-05,2.68646038048373e-07
"212","Côte d'Ivoire","Saur Energie Cote d‘Ivoire (SECI)",7,0.304347826086957,12294,2.46565270473006e-05,3.93229478719693e-07
"213","Côte d'Ivoire","LGL RESOURCE CI",8,0.347826086956522,20543,4.12005071687569e-05,6.57077694919363e-07
"214","Côte d'Ivoire","YAOURE MINING SA",9,0.391304347826087,28924,5.80092230613408e-05,9.25147994345892e-07
"215","Côte d'Ivoire","CIPEM",10,0.434782608695652,46248,9.2753787447825e-05,1.47926443239209e-06
"216","Côte d'Ivoire","AFREN (PETROCI CI11)",11,0.478260869565217,73075,0.000146557321781478,2.33733887729312e-06
"217","Côte d'Ivoire","TOTAL E&P CI",12,0.521739130434783,172907,0.000346777787714951,5.53051321595786e-06
"218","Côte d'Ivoire","Société pour le Développement Minier de la Côte d'Ivoire (SODEMI) - tax payer",13,0.565217391304348,318510,0.000638795382286947,1.01876949135358e-05
"219","Côte d'Ivoire","AFRICAN Petroleum",14,0.608695652173913,502855,0.00100851292568492,1.60840580381968e-05
"220","Côte d'Ivoire","TATA STEEL CÔTE D'IVOIRE",15,0.652173913043478,909112,0.00182329141182899,2.90783827767869e-05
"221","Côte d'Ivoire","VIOCO Petroleum (Rialto petroleum)",16,0.695652173913043,2061867,0.00413522689551298,6.59498036114639e-05
"222","Côte d'Ivoire","CNR International",17,0.739130434782609,6876969,0.0137922703881526,0.000219963147473685
"223","Côte d'Ivoire","LGL MINES CI SA",18,0.782608695652174,12088553,0.0242444878808547,0.000386658158017357
"224","Côte d'Ivoire","STE DES MINES DE TONGON",19,0.826086956521739,23111571,0.046351966444372,0.000739234668677662
"225","Côte d'Ivoire","ANADARKO",20,0.869565217391304,42977099,0.0861937533681485,0.0013746430971738
"226","Côte d'Ivoire","SOCIETE DES MINES D'ITY",21,0.91304347826087,66175803,0.132720471493927,0.00211666475659241
"227","Côte d'Ivoire","FOXTROT International",22,0.956521739130435,178602855,0.358201246545682,0.00571269786639816
"228","Côte d'Ivoire","Société Nationale d'Opérations Pétrolières de Côte d'Ivoire (PETROCI) - tax payer",23,1,498610367,1,0.0159482914185493
"229","Democratic Republic of Congo","",0,0,0,0,0
"230","Democratic Republic of Congo","ALSESY TRADING",1,0.0101010101010101,936,7.01311025084938e-07,3.11846012977509e-08
"231","Democratic Republic of Congo","COMPAGNIE MINIERE DE TONDO",2,0.0202020202020202,3385,2.53625835460739e-06,1.1277764465052e-07
"232","Democratic Republic of Congo","SOCIETE IMMOBILIERE DU CONGO SAS",3,0.0303030303030303,5998,4.49408496630284e-06,1.99834656606742e-07
"233","Democratic Republic of Congo","TANGANYIKA MINNING COMPAGNY",4,0.0404040404040404,10016,7.50462737954139e-06,3.33701887391318e-07
"234","Democratic Republic of Congo","SOCIETE AURIFERE DU KIVU ET DU MANIEMA",5,0.0505050505050505,21758,1.63024842775621e-05,7.24908712645796e-07
"235","Democratic Republic of Congo","SOCIETE D'EXPLOITATION DES GISEMENTS DE KALUKUNDI",6,0.0606060606060606,36088,2.70394361893859e-05,1.20233962781329e-06
"236","Democratic Republic of Congo","SOCIETE CONGOLAISE POUR LE TRAITEMENT DU TERRIL DE LUBUMBASHI",7,0.0707070707070707,52305,3.9190249110115e-05,1.7426394988022e-06
"237","Democratic Republic of Congo","COMPAGNIE MINIERE DE KAMBOVE",8,0.0808080808080808,68790,5.15418647602488e-05,2.29186829409432e-06
"238","Democratic Republic of Congo","SOCIETE D'EXPLOITATION CHABARA SPRL",9,0.0909090909090909,86014,6.44471864440768e-05,2.86571826498371e-06
"239","Democratic Republic of Congo","GIRO GOLDFIELDS Sarl",10,0.101010101010101,108501,8.12958841161761e-05,3.61491498440948e-06
"240","Democratic Republic of Congo","SHITURU MINING CORPORATION SAS",11,0.111111111111111,134964,0.000101123655117055,4.49657962558724e-06
"241","Democratic Republic of Congo","EXPLOITATION ARTISANALE DU CONGO",12,0.121212121212121,161433,0.000120955921701428,5.37844416805537e-06
"242","Democratic Republic of Congo","COMPAGNIE MINIERE DE DILALA SARL",13,0.131313131313131,190978,0.000143092924090461,6.36279143871995e-06
"243","Democratic Republic of Congo","SOCIETE D'EXPLOITATION DE LA CASSITERITE AU KATANGA SPRL",14,0.141414141414141,222388,0.000166627303682253,7.40927469380794e-06
"244","Democratic Republic of Congo","MWANA AFRICA CONGO GOLD, MACG SARL",15,0.151515151515152,254886,0.000190976882414316,8.49200671621639e-06
"245","Democratic Republic of Congo","WANGA MINING COMPANY SARL",16,0.161616161616162,293333,0.000219783832180812,9.77294086802689e-06
"246","Democratic Republic of Congo","RIO TINTO CONGO RDC SPRL",17,0.171717171717172,367056,0.000275021815837155,1.22291613396873e-05
"247","Democratic Republic of Congo","SOCIETE COMMERCIALE MINIERE DE KISENGMANGANESE",18,0.181818181818182,441586,0.000330864455473459,1.47122685349024e-05
"248","Democratic Republic of Congo","LA COMPAGNIE MINIERE DE MUSONOIE GLOBAL SAS",19,0.191919191919192,519708,0.000389398451094918,1.73150499692858e-05
"249","Democratic Republic of Congo","LA CONGOLAISE DES MINES ET DE DEVELOPPEMENT",20,0.202020202020202,606043,0.000454086151255931,2.01914629533043e-05
"250","Democratic Republic of Congo","SOCOMEX CONGO",21,0.212121212121212,704540,0.000527886399159554,2.34730758529033e-05
"251","Democratic Republic of Congo","DE BEERS DRC EXPLORATION SARL",22,0.222222222222222,811281,0.000607863578784117,2.70293531254708e-05
"252","Democratic Republic of Congo","ORAMA PROPERTIES LTD",23,0.232323232323232,925478,0.000693427270164058,3.08340410682051e-05
"253","Democratic Republic of Congo","KAMITUGA MINING SA",24,0.242424242424242,1042912,0.000781416328839084,3.4746575757094e-05
"254","Democratic Republic of Congo","LUGUSHWA MINING SA",25,0.252525252525253,1176017,0.000881147102336874,3.91812192995482e-05
"255","Democratic Republic of Congo","JAIYA METAL TECHNOLOGIE",26,0.262626262626263,1337117,0.00100185351915438,4.45485689459881e-05
"256","Democratic Republic of Congo","SOCIETE MINIERE DE MITWABA SARL",27,0.272727272727273,1498679,0.00112290609590093,4.99313109917864e-05
"257","Democratic Republic of Congo","LONCOR RESSOURCES CONGO SPRL",28,0.282828282828283,1690985,0.00126699404247143,5.63383472494416e-05
"258","Democratic Republic of Congo","SASE MINING SPRL",29,0.292929292929293,1889439,0.00141568846359558,6.29502156959628e-05
"259","Democratic Republic of Congo","LAMINIERE DE LA LUKUGA",30,0.303030303030303,2126586,0.00159337415340949,7.08512142471998e-05
"260","Democratic Republic of Congo","SOCIETE DE DEVELOPPEMENT INDUSTRIEL ET MINIER DE KATANGA sarl",31,0.313131313131313,2414817,0.00180933524109245,8.04541723846485e-05
"261","Democratic Republic of Congo","STR MINING SPRL",32,0.323232323232323,2740456,0.00205332479333351,9.1303448433792e-05
"262","Democratic Republic of Congo","SOCIETE D'EXPLOITATION DES GISEMENTS DE MALEMBA NKULU",33,0.333333333333333,3085543,0.0023118860302069,0.000102800671198789
"263","Democratic Republic of Congo","DFSA MINING COMPAGNY",34,0.343434343434343,3478826,0.00260655879076083,0.000115903634395566
"264","Democratic Republic of Congo","SODIFOR SARL",35,0.353535353535354,3883453,0.00290973120117434,0.00012938454429867
"265","Democratic Republic of Congo","COMPAGNIE DE TRAITEMENT DES REJETS DE KINGAYAMBO",36,0.363636363636364,4295944,0.00321879582302082,0.000143127458159685
"266","Democratic Republic of Congo","KGL SOMITURI S.A.R.L.",37,0.373737373737374,4715779,0.00353336303906413,0.000157115051200114
"267","Democratic Republic of Congo","SOCIETE MINIERE DE BISUNZU",38,0.383838383838384,5156792,0.0038637981663139,0.000171808229161786
"268","Democratic Republic of Congo","LONG FEI MINING",39,0.393939393939394,5651389,0.00423438185122195,0.000188286658913991
"269","Democratic Republic of Congo","PANCOM CONGO SPRL",40,0.404040404040404,6146877,0.00460563313027888,0.000204794774007816
"270","Democratic Republic of Congo","BOLFAST COMPANY SPRL",41,0.414141414141414,6717138,0.00503290912010362,0.000223794092299115
"271","Democratic Republic of Congo","Société d'Exploration Minière du Haut Katanga, SEMHKAT SARL",42,0.424242424242424,7296482,0.00546699067407457,0.000243096027827154
"272","Democratic Republic of Congo","SOCIETE MINIERE DE BAKWANGA",43,0.434343434343434,7901951,0.0059206467478429,0.000263268366890346
"273","Democratic Republic of Congo","SOCIETE DE DEVELOPPEMENT INDUSTRIEL ET MINIER DU CONGO S.A",44,0.444444444444444,8539834,0.00639858946217437,0.000284520639357882
"274","Democratic Republic of Congo","ENTREPRISE GENERALE MALTA FORREST SA",45,0.454545454545455,9192036,0.00688726088651459,0.000306249976254886
"275","Democratic Republic of Congo","BANRO CONGO MINING SA",46,0.464646464646465,9917914,0.00743113507910711,0.000330433967730109
"276","Democratic Republic of Congo","KATANGA METALS sarl",47,0.474747474747475,10669968,0.00799462200395672,0.000355490061901454
"277","Democratic Republic of Congo","COMPAGNIE MINIERE DE SAKANIA SARL",48,0.484848484848485,11463909,0.00858949334644279,0.000381941700297755
"278","Democratic Republic of Congo","Congolaise d'Exploitation Minière",49,0.494949494949495,12435962,0.00931781758348006,0.000414327475132459
"279","Democratic Republic of Congo","KANSUKI SPRL",50,0.505050505050505,13438066,0.0100686579504477,0.000447714455579981
"280","Democratic Republic of Congo","GOLDEN AFRICAN RESOURCES SARL",51,0.515151515151515,14660983,0.0109849455304304,0.00048845823663259
"281","Democratic Republic of Congo","KAI PENG MINING Sarl",52,0.525252525252525,16025161,0.0120070748804072,0.000533908393715029
"282","Democratic Republic of Congo","MINING MINERAL RESOURCES",53,0.535353535353535,17432574,0.0130615986557789,0.000580799006178995
"283","Democratic Republic of Congo","SOCIETE ANHUI CONGO D'INVESTISSEMENT MINIER",54,0.545454545454545,18884134,0.0141492001852365,0.000629160459020622
"284","Democratic Republic of Congo","RUBACO",55,0.555555555555556,20365633,0.0152592339270659,0.000678519385984315
"285","Democratic Republic of Congo","MAGMA MINERAL SARL",56,0.565656565656566,21887256,0.0163993311342484,0.000729215119510477
"286","Democratic Republic of Congo","MANONO MINERALS",57,0.575757575757576,23574336,0.017663399301129,0.00078542336433677
"287","Democratic Republic of Congo","HUACHIN MINING SPRL",58,0.585858585858586,25306999,0.0189616211650785,0.000843150292582886
"288","Democratic Republic of Congo","IVANHOE MINES EXPLORATION DRC SPRL",59,0.595959595959596,27085512,0.0202941967795624,0.000902404799856248
"289","Democratic Republic of Congo","NAMOYA MINING SA",60,0.606060606060606,28985026,0.0217174340771085,0.000965690683135624
"290","Democratic Republic of Congo","SOCIETE MINIERE DE MOKU-BEVERENDI, SMB",61,0.616161616161616,31299177,0.0234513439168642,0.00104279097830421
"291","Democratic Republic of Congo","TWANGIZA MINING SA",62,0.626262626262626,34122913,0.0255670674090963,0.00113686905664834
"292","Democratic Republic of Congo","LA MINIERE DE KASOMBO",63,0.636363636363636,36972723,0.0277023272086661,0.00123181583936665
"293","Democratic Republic of Congo","CONGO JIN JU CHENG MINING COMPANY Sarl",64,0.646464646464647,40119223,0.0300598861193817,0.00133664740772496
"294","Democratic Republic of Congo","MJM",65,0.656565656565657,43594325,0.0326636546513204,0.00145242697005297
"295","Democratic Republic of Congo","CONGO INTERNATIONAL MINING CORPORATION SAS",66,0.666666666666667,47094975,0.0352865653777773,0.00156905771207537
"296","Democratic Republic of Congo","CNMC HUACHIN MABENDE MINING SPRL",67,0.676767676767677,51174649,0.038343317893752,0.00170497972822366
"297","Democratic Republic of Congo","KAMOA COPPER SA",68,0.686868686868687,55268470,0.041410670246342,0.00184137307829777
"298","Democratic Republic of Congo","KIPUSHI CORPORATION SA",69,0.696969696969697,60031111,0.0449791452910232,0.00200004942520943
"299","Democratic Republic of Congo","KISANFU MINING SAS",70,0.707070707070707,64925873,0.0486466138335091,0.00216312763185194
"300","Democratic Republic of Congo","FEZA MINING",71,0.717171717171717,69882730,0.0523606079188397,0.00232827465026536
"301","Democratic Republic of Congo","Kinsenda Copper Company SA",72,0.727272727272727,74852896,0.0560845739576242,0.00249386508305771
"302","Democratic Republic of Congo","GROUPEMENT POUR LE TRAITEMENT DU TERRIL DE LUBUMBASHI LTD",73,0.737373737373737,80200634,0.0600914410715833,0.002672035037518
"303","Democratic Republic of Congo","COMPAGNIE MINIERE LUISHA",74,0.747474747474748,85778834,0.0642709850460799,0.00285788326717517
"304","Democratic Republic of Congo","LUNA MINING",75,0.757575757575758,92579766,0.0693666779867347,0.00308446911426184
"305","Democratic Republic of Congo","HUACHIN METAL LEACH S.A.",76,0.767676767676768,99865822,0.0748258568352243,0.00332721778028009
"306","Democratic Republic of Congo","SOCIETE MINIERE DU KATANGA",77,0.777777777777778,107432046,0.0804949554564447,0.00357930077041842
"307","Democratic Republic of Congo","CONGO COBALT CORPORATION (SOCIETE MINIERE DE KABOLELA ET DE KIPESE)",78,0.787878787878788,115089662,0.0862325308054477,0.00383442865701166
"308","Democratic Republic of Congo","METAL MINES",79,0.797979797979798,122805545,0.0920137635150262,0.00409149781835258
"309","Democratic Republic of Congo","ASHANTI GOLDFIELDS KILO SARL",80,0.808080808080808,130552478,0.0978182608691868,0.00434960146887115
"310","Democratic Republic of Congo","PHELPS DODGE CONGO Sarl",81,0.818181818181818,140096527,0.104969272394455,0.00466757942061389
"311","Democratic Republic of Congo","LA MINIERE DE KALUBWE MYUNGA",82,0.828282828282828,152426822,0.114207917507756,0.00507838640080475
"312","Democratic Republic of Congo","GROUPE BAZANO SPRL",83,0.838383838383838,165794986,0.124224200411969,0.00552377193971816
"313","Democratic Republic of Congo","RUBAMIN SARL",84,0.848484848484849,181350985,0.135879749135164,0.00604204931856775
"314","Democratic Republic of Congo","COMPAGNIE MINIERE DU SUD KATANGA",85,0.858585858585859,199796509,0.14970031467434,0.00665659666009349
"315","Democratic Republic of Congo","CHEMICAL OF AFRICA (CHEMAF SARL)",86,0.868686868686869,218315600,0.163576001312001,0.00727359502465734
"316","Democratic Republic of Congo","LA SINO-CONGOLAISE DES MINES S.A.",87,0.878787878787879,238169958,0.178452155330573,0.00793508032193599
"317","Democratic Republic of Congo","CONGO DONGFANG INTERNATIONAL MINING SARL",88,0.888888888888889,267131369.24,0.200151895720136,0.00889998423490565
"318","Democratic Republic of Congo","ANVIL MINING CONGO SA",89,0.898989898989899,298441608.24,0.223611527994436,0.00994314376455553
"319","Democratic Republic of Congo","LA GENERALE DES CARRIERES ET DES MINES S.A.",90,0.909090909090909,334075463.24,0.250310689722831,0.0111303526971163
"320","Democratic Republic of Congo","KIBALI GOLDMINES SA",91,0.919191919191919,370604362.24,0.27768047562338,0.0123473817047667
"321","Democratic Republic of Congo","MMG KINSEVERE SARL (ex-AMCK MINING SPRL)",92,0.929292929292929,414084525.24,0.310258592807558,0.0137960051529678
"322","Democratic Republic of Congo","SOCIETE D'EXPLOITATION DE KIPOI",93,0.939393939393939,460303804.24,0.344889030771422,0.0153358874049812
"323","Democratic Republic of Congo","RUASHI MINING SAS",94,0.94949494949495,513724191.24,0.384914999112666,0.0171156881205438
"324","Democratic Republic of Congo","BOSS MINING SAS",95,0.95959595959596,576469818.24,0.43192803329105,0.0192061767542749
"325","Democratic Republic of Congo","FRONTIER SA",96,0.96969696969697,667936764.24,0.500460915407127,0.0222535701762118
"326","Democratic Republic of Congo","TENKE FUNGURUME MINING SA",97,0.97979797979798,829348120.24,0.621400620040364,0.0276312932336791
"327","Democratic Republic of Congo","MUTANDA MINING SARL",98,0.98989898989899,1035922740.24,0.776179528703539,0.0345137154163013
"328","Democratic Republic of Congo","KAMOTO COPPER COMPANY SA",99,1,1334643213.24,1,0.0444661500850839
"329","Ghana","",0,0,0,0,0
"330","Ghana","Saltpond Offshore Producing Co. Ltd",1,0.0476190476190476,171595,0.000137357002501172,3.58947286999085e-06
"331","Ghana","Prestea Sankofa Gold Ltd",2,0.0952380952380952,372155,0.000297899678113136,7.78484382372122e-06
"332","Ghana","West African Quarries Ltd",3,0.142857142857143,1174720,0.000940330533979292,2.45731260808045e-05
"333","Ghana","Noble Gold Mining Co.",4,0.19047619047619,2614697,0.00209299188419713,5.4694973307768e-05
"334","Ghana","Ghana Bauxite Company Ltd",5,0.238095238095238,4279626,0.00342572102442425,8.95224302614146e-05
"335","Ghana","Newmont Golden Ridge Ltd",6,0.285714285714286,8342029,0.00667756110736238,0.000174500928209895
"336","Ghana","Adamus Resources Ltd",7,0.333333333333333,15623207,0.0125059406333245,0.000326810674371346
"337","Ghana","Anglogold Ashanti (Iduapriem)",8,0.380952380952381,26666617,0.0213458817446125,0.000557819856382393
"338","Ghana","Golden Star Prestea/Bogoso",9,0.428571428571429,38096086,0.0304948522974845,0.000796904730031983
"339","Ghana","Anglogold Ashanti (Obuasi) Ltd.",10,0.476190476190476,49774224,0.0398428754361251,0.0010411913323398
"340","Ghana","Perseus Mining (Ghana) Co.",11,0.523809523809524,63225615,0.0506103380500197,0.00132257134375119
"341","Ghana","Abosso Goldfields Ltd",12,0.571428571428571,76946345,0.0615933990070866,0.0016095854647423
"342","Ghana","Ghana Manganese Company",13,0.619047619047619,95028480,0.0760676427928701,0.00198783269230728
"343","Ghana","Golden Star (Wassa) Ltd",14,0.666666666666667,131104594,0.104945563949842,0.00274248307523042
"344","Ghana","Kosmos Energy Ghana HC",15,0.714285714285714,186126390,0.148988974135401,0.00389344460674458
"345","Ghana","Anadarko WCTP Ghana Ltd",16,0.761904761904762,241197674,0.193071998082082,0.00504544134227627
"346","Ghana","Chirano Gold Mines Ltd",17,0.80952380952381,300843769,0.240817030397127,0.00629313527160636
"347","Ghana","Goldfields Ghana (Tarkwa) Ltd",18,0.857142857142857,403412375,0.322920333353994,0.00843869445777018
"348","Ghana","Tullow (Ghana) Ltd",19,0.904761904761905,510438106,0.408591440324808,0.0106774890486116
"349","Ghana","Newmont Ghana Gold Ltd",20,0.952380952380952,620682769,0.496839212412758,0.0129836181718366
"350","Ghana","Ghana National Petroleum Corporation (GNPC)",21,1,1249262847,1,0.0261324344928117
"351","Guatemala","",0,0,0,0,0
"352","Guatemala","Mary Louis Johnson Thompson Vda. De Ridinger",1,0.0714285714285714,3133,1.706074454407e-05,5.81789680276271e-08
"353","Guatemala","Guaxilan S. A.",2,0.142857142857143,9748,5.30827123573554e-05,1.81017740291512e-07
"354","Guatemala","Maya Níquel  S. A.",3,0.214285714285714,22745,0.000123857847001236,4.22368537436443e-07
"355","Guatemala","Exploraciones Mineras de Guatemala, S. A.",4,0.285714285714286,54195,0.00029511875217551,1.00638658546353e-06
"356","Guatemala","Sílice de Centroamérica S. A.",5,0.357142857142857,95716,0.000521221265490011,1.77742039697809e-06
"357","Guatemala","Entre Mares S. A.",6,0.428571428571429,138499,0.000754195997002602,2.57188920933876e-06
"358","Guatemala","Guatemarmol S. A.",7,0.5,189041,0.00102942234578855,3.51044056652111e-06
"359","Guatemala","Peña Rubia, S. A.",8,0.571428571428571,260563,0.00141889523799442,4.83858488547162e-06
"360","Guatemala","Latin American Resources LTD",9,0.642857142857143,680101,0.00370348848553034,1.26292927974967e-05
"361","Guatemala","Compañía Guatemalteca del Níquel S. A.",10,0.714285714285714,1152508,0.00627597975518578,2.14017638313388e-05
"362","Guatemala","Minera San Rafael S. A.",11,0.785714285714286,3135839,0.0170762043122668,5.82316874946652e-05
"363","Guatemala","Various companies not part of the EITI Report",12,0.857142857142857,10560818,0.0575089109717256,0.000196111552112221
"364","Guatemala","Montana Exploradora de Guatemala, S. A.",13,0.928571428571429,58097688,0.316370831014708,0.00107885845280276
"365","Guatemala","Perenco Guatemala Limited",14,1,183637941,1,0.00341010721292635
"366","Guinea","",0,0,0,0,0
"367","Guinea","China Power Investment (CPI)",1,0.0303030303030303,19107,6.33450666860739e-05,3.06608499481277e-06
"368","Guinea","AMCO Drilling Guinée",2,0.0606060606060606,39131,0.000129730245694916,6.27932024556542e-06
"369","Guinea","Guiter Mining",3,0.0909090909090909,62893,0.00020850794363779,1.00923893640425e-05
"370","Guinea","Alliance Mining Commodities (AMC)",4,0.121212121212121,150449,0.000498780653051401,2.41424305953099e-05
"371","Guinea","SADEKA",5,0.151515151515152,255667,0.000847607848664283,4.10266788281151e-05
"372","Guinea","HUAYA",6,0.181818181818182,369310,0.00122436628344763,5.9262880066693e-05
"373","Guinea","Guinée GEM'S",7,0.212121212121212,484406,0.0016059418209627,7.77322430521418e-05
"374","Guinea","Fella Sandanfara",8,0.242424242424242,622153,0.00206261177965881,9.98363938754252e-05
"375","Guinea","DOMER Guinea",9,0.272727272727273,763786,0.00253216491881978,0.000122564128007959
"376","Guinea","Rusal Frigura",10,0.303030303030303,908515,0.00301198216676079,0.000145788674782139
"377","Guinea","RUFEX Sarl",11,0.333333333333333,1059943,0.00351400847953301,0.000170088204723757
"378","Guinea","IDC",12,0.363636363636364,1214565,0.0040266237985854,0.000194900273288573
"379","Guinea","ALUFER",13,0.393939393939394,1399030,0.00463817703699262,0.000224501224174015
"380","Guinea","SCETCHCG",14,0.424242424242424,1637538,0.00542889798560632,0.00026277441200794
"381","Guinea","Diakite et Fofana",15,0.454545454545455,1923908,0.00637829489495321,0.00030872797666825
"382","Guinea","HENAN-Chine (CDM CHINE)",16,0.484848484848485,2225005,0.00737651594189814,0.00035704477122957
"383","Guinea","Guinea Alumina Corporation (GAC)",17,0.515151515151515,2619959,0.00868589928140364,0.000420422723448195
"384","Guinea","West Africa Exploration",18,0.545454545454545,3215468,0.0106601787243909,0.000515983575972189
"385","Guinea","Diamond Cement",19,0.575757575757576,3942297,0.0130698208175699,0.000632617243774292
"386","Guinea","BOROKO Mining",20,0.606060606060606,4782893,0.0158566324403285,0.00076750701099571
"387","Guinea","ALAME",21,0.636363636363636,5644196,0.018712093578755,0.000905719613931138
"388","Guinea","SOMIAG",22,0.666666666666667,6536270,0.0216695692169458,0.00104887001460433
"389","Guinea","BELLZONE",23,0.696969696969697,7467889,0.0247581476270057,0.00119836616977167
"390","Guinea","Wega Mining Guinée",24,0.727272727272727,8472811,0.028089746051892,0.00135962519866984
"391","Guinea","SEMAFO-Guinée",25,0.757575757575758,10493436,0.034788684941961,0.00168387327490596
"392","Guinea","SGS Mineral Service",26,0.787878787878788,13148562,0.0435911726967068,0.00210993921869291
"393","Guinea","BSGR Guinée-Vale",27,0.818181818181818,17008087,0.0563865811073191,0.00272927410588633
"394","Guinea","Société des Mines de Fer de Guinée (SMFG)",28,0.848484848484849,23238174,0.0770410677601187,0.00372901117958069
"395","Guinea","Compagnie des Bauxites de Kindia (CBK)",29,0.878787878787879,29675199,0.0983816119525573,0.00476195542848081
"396","Guinea","SIMFER S.A. (Rio Tinto)",30,0.909090909090909,37557612,0.124514022960679,0.00602683993270529
